time_submitted,age,city,applicant_before,"if applicant before, what program",completed that program,highest education,course,degreeCategory,year_graduated,expected year graduated if still ongoing,postgrad year graduated,expected year graduated if postgrad still ongoing,postgrad degree,monthly net income,monthly gross income,employment status(Employed/Unemployed),job position,career industry,year tenure,position in company,unemployment status if unemployed,last employment(year) if unemployed,salary before being unemployed,job position before being unemployed,career industry before being unemployed,year tenure before being unemployed,Microsoft Excel,Microsoft Power BI,Tableau,Matlab,SQL,Python,R,Java,Stats,eViews,SAS,SPSS,Indicate Other Tools & Programming you know,"In one paragraph, why do you deserve the scholarship slot?"
04/04/2020 17:25,34,Quezon City,No,,No,Postgrad,Information Technology,IT,2016.0,,,2025.0,Masters in Data Science,,,Unemployed,,,2,,,,,,,,3,4,1,3,4,1,1,2,3,1,3,3,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
11/23/2024 23:12,23,Manila,No,,No,College grad,Electrical Engineering,Engineering,2013.0,,,,,,,Unemployed,,,4,,,,,,,,4,4,5,5,5,2,2,2,2,4,1,4,"Java, Python, SQL",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
06/17/2022 11:56,40,Bacolod,No,,No,College grad,Software Engineering,IT,2014.0,,,,,26930.0,21930.0,Employed,Teacher,Social Sciences,4,,,,,,,,2,2,5,2,4,5,3,4,2,5,1,3,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
07/11/2017 03:37,26,Cebu,No,,No,College grad,Computer Science,IT,2011.0,,,,,34305.0,29305.0,Employed,Teacher,Education,5,,,,,,,,5,2,5,4,5,4,1,3,2,3,3,1,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
11/02/2017 10:45,40,Bacolod,No,,No,College grad,Mathematics Education,Education,2015.0,,,,,,,Unemployed,,,3,,,,,,,,4,1,2,3,2,2,5,1,1,5,2,2,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
07/29/2021 20:20,22,Zamboanga,No,,No,College grad,Education,Education,2018.0,,,,,43062.0,38062.0,Employed,Engineer,Business,3,,,,,,,,2,3,1,5,3,1,4,5,1,2,2,5,"R, Microsoft Power BI, SAS","This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
05/19/2018 16:51,31,Makati,No,,No,College grad,Political Science,Social Sciences,2018.0,,,,,,,Unemployed,,,3,,,,,,,,5,3,4,2,4,1,2,2,3,4,3,4,SAS,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
11/06/2021 06:29,33,Davao,No,,No,Postgrad,Software Engineering,IT,2016.0,,,2026.0,Masters in Data Science,46561.0,41561.0,Employed,Nurse,Social Sciences,2,,,,,,,,2,2,4,3,3,4,4,2,5,5,1,3,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
05/15/2020 05:37,34,Manila,No,,No,College grad,Mathematics Education,Education,2011.0,,,,,,,Unemployed,,,1,,,,,,,,3,2,3,5,5,5,1,4,4,1,1,3,SAS,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
12/18/2022 12:31,30,Cagayan de Oro,No,,No,College grad,Psychology,Social Sciences,2023.0,,,,,,,Unemployed,,,4,,,,,,,,3,5,4,5,4,1,4,4,5,4,1,4,"Tableau, SQL","I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
11/25/2023 22:59,29,Makati,No,,No,College grad,Business Administration,Business,2018.0,,,,,27686.0,22686.0,Employed,Accountant,Health Sciences,1,,,,,,,,5,1,4,2,3,4,5,3,1,5,2,4,"Stats, SQL, Stats",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
08/20/2021 09:07,40,Quezon City,No,,No,College grad,Mechanical Engineering,Engineering,2011.0,,,,,33274.0,28274.0,Employed,Nurse,Social Sciences,4,,,,,,,,4,2,4,2,1,4,4,3,1,1,1,5,"Microsoft Power BI, eViews",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
08/31/2018 22:16,29,Manila,No,,No,College grad,Mechanical Engineering,Engineering,2013.0,,,,,,,Unemployed,,,2,,,,,,,,5,1,4,5,4,1,1,4,5,5,4,5,"SQL, Microsoft Excel, Tableau","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
08/18/2022 18:28,33,Quezon City,No,,No,Postgrad,Accounting,Business,2016.0,,,2024.0,Masters in Data Science,40225.0,35225.0,Employed,Teacher,IT,5,,,,,,,,2,4,1,5,1,5,1,5,2,5,4,5,"Tableau, Python","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
11/11/2018 08:35,31,Quezon City,No,,No,College grad,Business Administration,Business,2022.0,,,,,,,Unemployed,,,0,,,,,,,,4,2,3,4,2,4,2,1,5,4,3,1,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
03/15/2023 21:44,34,Iloilo,No,,No,College grad,Software Engineering,IT,2010.0,,,,,28073.0,23073.0,Employed,Engineer,Social Sciences,5,,,,,,,,4,5,3,4,3,4,5,2,2,5,1,5,"SAS, eViews","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
05/10/2023 14:03,34,Zamboanga,No,,No,College grad,Information Technology,IT,2011.0,,,,,,,Unemployed,,,4,,,,,,,,2,4,4,5,5,5,5,5,2,2,2,1,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
02/21/2020 00:57,36,Baguio,No,,No,College grad,Pharmacy,Health Sciences,2023.0,,,,,,,Unemployed,,,2,,,,,,,,5,1,2,4,5,2,4,4,5,2,2,4,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
03/19/2023 17:39,29,Cagayan de Oro,No,,No,College grad,Early Childhood Education,Education,2015.0,,,,,29089.0,24089.0,Employed,Data Analyst,Business,5,,,,,,,,3,3,2,4,1,3,4,4,5,2,4,2,"eViews, SQL, Microsoft Power BI","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
10/10/2021 02:07,22,Quezon City,No,,No,Postgrad,Nursing,Health Sciences,2016.0,,,2024.0,Masters in Data Science,27660.0,22660.0,Employed,Teacher,IT,1,,,,,,,,3,4,1,3,5,4,5,5,3,4,5,2,"Tableau, SQL, eViews","I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
01/30/2019 13:58,38,Zamboanga,No,,No,College grad,Marketing,Business,2017.0,,,,,25326.0,20326.0,Employed,Nurse,Education,1,,,,,,,,4,2,1,5,2,5,3,3,1,3,3,4,"Stats, Tableau","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
01/17/2023 01:22,32,Cebu,No,,No,College grad,Civil Engineering,Engineering,2021.0,,,,,,,Unemployed,,,1,,,,,,,,1,4,1,4,2,5,4,5,3,4,5,3,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
09/18/2018 13:22,29,Cagayan de Oro,No,,No,College grad,Information Technology,IT,2019.0,,,,,48463.0,43463.0,Employed,Engineer,Education,0,,,,,,,,3,2,3,4,3,5,5,5,3,2,2,2,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
03/06/2017 18:11,22,Iloilo,No,,No,College grad,Marketing,Business,2010.0,,,,,31714.0,26714.0,Employed,Nurse,Engineering,1,,,,,,,,4,1,4,1,4,2,2,2,5,5,1,4,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
05/12/2017 16:09,31,Baguio,No,,No,College grad,Mechanical Engineering,Engineering,2016.0,,,,,,,Unemployed,,,1,,,,,,,,5,3,3,2,2,2,5,3,2,1,3,1,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
09/19/2022 06:09,38,Bacolod,No,,No,College grad,Electrical Engineering,Engineering,2018.0,,,,,,,Unemployed,,,3,,,,,,,,3,1,3,2,1,1,1,1,1,1,4,5,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
08/09/2017 05:38,30,Manila,No,,No,College grad,Psychology,Social Sciences,2011.0,,,,,37938.0,32938.0,Employed,Nurse,Engineering,3,,,,,,,,4,5,2,5,1,1,3,2,2,5,4,5,Tableau,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
01/03/2025 07:40,27,Cebu,No,,No,Postgrad,Early Childhood Education,Education,2016.0,,,2024.0,Masters in Data Science,,,Unemployed,,,3,,,,,,,,2,2,1,4,5,4,5,4,4,1,4,4,"SQL, SAS, Microsoft Excel",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
01/29/2021 04:51,38,Cagayan de Oro,No,,No,College grad,Pharmacy,Health Sciences,2010.0,,,,,25505.0,20505.0,Employed,Engineer,Education,4,,,,,,,,3,1,1,3,4,2,5,5,2,1,2,2,"Matlab, Microsoft Power BI","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
09/15/2022 18:12,29,Zamboanga,No,,No,College grad,Education,Education,2022.0,,,,,42543.0,37543.0,Employed,Nurse,Social Sciences,4,,,,,,,,5,1,3,4,5,5,2,4,2,5,4,3,"SQL, SPSS","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
05/26/2022 03:00,25,Manila,No,,No,Postgrad,Early Childhood Education,Education,2016.0,,,2027.0,Masters in Data Science,39382.0,34382.0,Employed,Accountant,Business,0,,,,,,,,5,1,3,2,2,5,1,4,3,4,1,4,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
03/15/2021 17:58,22,Cagayan de Oro,No,,No,Postgrad,Mathematics Education,Education,2016.0,,,2025.0,Masters in Data Science,,,Unemployed,,,1,,,,,,,,4,3,1,2,5,3,3,5,5,1,5,1,Stats,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
09/25/2018 11:27,24,Makati,No,,No,College grad,Sociology,Social Sciences,2020.0,,,,,,,Unemployed,,,4,,,,,,,,1,3,4,4,2,1,3,1,2,2,5,5,"Microsoft Power BI, eViews, SAS","I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
06/27/2018 00:17,34,Zamboanga,No,,No,College grad,Nursing,Health Sciences,2011.0,,,,,33386.0,28386.0,Employed,Software Developer,Social Sciences,2,,,,,,,,4,1,2,3,5,2,4,3,4,1,4,4,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
07/31/2024 01:10,34,Iloilo,No,,No,College grad,Early Childhood Education,Education,2023.0,,,,,,,Unemployed,,,3,,,,,,,,4,4,5,2,3,3,1,1,1,3,3,1,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
02/06/2023 12:56,26,Zamboanga,No,,No,Postgrad,Political Science,Social Sciences,2016.0,,,2025.0,Masters in Data Science,,,Unemployed,,,3,,,,,,,,1,5,5,3,5,3,2,5,3,3,1,1,"Java, Python","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
08/19/2019 20:31,23,Manila,No,,No,College grad,Mechanical Engineering,Engineering,2015.0,,,,,30310.0,25310.0,Employed,Engineer,Engineering,3,,,,,,,,5,3,3,4,4,3,2,1,4,4,4,2,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
04/03/2017 12:33,24,Makati,No,,No,Postgrad,Civil Engineering,Engineering,2016.0,,,2024.0,Masters in Data Science,,,Unemployed,,,2,,,,,,,,4,5,2,4,5,5,5,5,4,2,2,3,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
10/08/2021 18:41,30,Baguio,No,,No,College grad,Civil Engineering,Engineering,2014.0,,,,,40472.0,35472.0,Employed,Marketing Analyst,IT,2,,,,,,,,1,4,5,5,1,4,4,2,5,2,4,2,"Microsoft Excel, R, SQL","I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
03/21/2018 17:30,39,Zamboanga,No,,No,College grad,Nursing,Health Sciences,2019.0,,,,,35096.0,30096.0,Employed,Engineer,Engineering,4,,,,,,,,1,1,2,5,5,3,5,4,5,3,3,4,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
11/22/2023 01:48,25,Cebu,No,,No,College grad,Accounting,Business,2013.0,,,,,45548.0,40548.0,Employed,Accountant,Social Sciences,3,,,,,,,,4,4,3,4,5,4,4,2,5,2,4,5,"Stats, eViews","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
03/02/2018 23:52,28,Cebu,No,,No,College grad,Mechanical Engineering,Engineering,2022.0,,,,,40716.0,35716.0,Employed,Software Developer,IT,1,,,,,,,,5,4,4,4,3,1,3,4,4,3,1,1,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
01/06/2019 13:35,40,Cebu,No,,No,College grad,Psychology,Social Sciences,2013.0,,,,,,,Unemployed,,,4,,,,,,,,4,1,3,5,5,4,1,3,4,1,4,4,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
01/18/2023 02:45,32,Cebu,No,,No,College grad,Marketing,Business,2015.0,,,,,40739.0,35739.0,Employed,Software Developer,Engineering,3,,,,,,,,2,5,4,3,5,5,2,3,4,4,2,1,"SPSS, Tableau","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
08/14/2017 23:25,25,Makati,No,,No,College grad,Sociology,Social Sciences,2021.0,,,,,,,Unemployed,,,5,,,,,,,,5,1,1,2,5,5,5,4,3,2,2,2,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
10/06/2020 18:18,39,Bacolod,No,,No,College grad,Business Administration,Business,2022.0,,,,,,,Unemployed,,,1,,,,,,,,3,1,2,4,2,5,5,3,3,4,1,4,SPSS,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
08/29/2022 14:13,36,Quezon City,No,,No,College grad,Early Childhood Education,Education,2020.0,,,,,,,Unemployed,,,3,,,,,,,,1,5,4,5,3,2,2,5,2,3,2,2,SQL,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
11/05/2024 18:34,39,Cebu,No,,No,College grad,Education,Education,2012.0,,,,,,,Unemployed,,,5,,,,,,,,1,1,2,1,1,2,3,2,5,4,5,1,Java,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
01/01/2022 22:38,35,Bacolod,No,,No,College grad,Pharmacy,Health Sciences,2016.0,,,,,36394.0,31394.0,Employed,Nurse,Education,5,,,,,,,,2,1,3,1,2,1,1,5,2,4,2,1,"Java, Stats","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
12/29/2021 21:23,39,Makati,No,,No,Postgrad,Mathematics Education,Education,2016.0,,,2025.0,Masters in Data Science,,,Unemployed,,,0,,,,,,,,4,1,2,3,5,3,3,2,5,3,5,3,"Stats, R, Microsoft Power BI","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
12/13/2018 01:08,35,Cebu,No,,No,Postgrad,Political Science,Social Sciences,2016.0,,,2025.0,Masters in Data Science,48224.0,43224.0,Employed,Software Developer,Business,3,,,,,,,,1,4,1,1,5,3,5,2,1,1,1,5,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
09/21/2020 12:54,27,Cebu,No,,No,Postgrad,Pharmacy,Health Sciences,2016.0,,,2027.0,Masters in Data Science,37304.0,32304.0,Employed,Data Analyst,IT,0,,,,,,,,3,5,5,4,4,3,1,2,3,4,3,5,Tableau,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
12/30/2017 04:21,31,Iloilo,No,,No,College grad,Psychology,Social Sciences,2022.0,,,,,,,Unemployed,,,1,,,,,,,,3,4,2,2,5,2,1,4,1,1,5,4,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
01/24/2020 16:07,20,Makati,No,,No,College grad,Mathematics Education,Education,2013.0,,,,,27774.0,22774.0,Employed,Accountant,Business,5,,,,,,,,2,2,4,4,3,5,5,4,2,5,5,5,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
02/14/2019 11:06,23,Davao,No,,No,College grad,Psychology,Social Sciences,2018.0,,,,,40783.0,35783.0,Employed,Engineer,IT,1,,,,,,,,5,4,4,4,2,3,1,4,5,1,4,2,"Microsoft Power BI, Stats, Microsoft Power BI","This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
02/04/2022 19:41,31,Cebu,No,,No,College grad,Business Administration,Business,2021.0,,,,,32255.0,27255.0,Employed,Teacher,Engineering,5,,,,,,,,2,1,2,2,5,2,3,2,1,1,4,1,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
04/08/2023 06:28,40,Iloilo,No,,No,College grad,Marketing,Business,2020.0,,,,,,,Unemployed,,,1,,,,,,,,3,1,5,3,3,3,5,3,4,1,4,4,"Matlab, Stats, SAS",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
02/26/2019 10:44,21,Baguio,No,,No,Postgrad,Education,Education,2016.0,,,2024.0,Masters in Data Science,48148.0,43148.0,Employed,Nurse,Engineering,5,,,,,,,,3,5,1,3,2,5,1,1,1,2,2,4,"eViews, R","This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
